site_id,survey_id,static_descriptors_reef_id (archived field),reef_name,coordinates_in_decimal_degree_format,longitude_degrees,longitude_minutes,longitude_seconds,longitude_cardinal_direction,latitude_degrees,latitude_minutes,latitude_seconds,latitude_cardinal_direction,country,state_province_island,city_town,region,year,date,depth (m),organism_code,type,s1 (0-20m),s2 (25-45m),s3 (50-70m),s4 (75-95m),fish_recorded_by,inverts_recorded_by,errors,what_errors
b646257c-deeb-4bc3-b33e-e399d92431da,8819b4a2-dfd3-43fd-b1bb-ae988c00e968,66.40.14.0W.18.49.31.0N,Balneario Puerto Nuevo,"18.825278, -66.670556",66,40,14.0,W,18,49,31.0,N,Puerto Rico,Vega Baja,Vega Baja,Atlantic,2022,05-July-22,1.0,Nassau Grouper 40-50 cm,Fish,0,0,0,0,"Melissa M. Figueroa Santos, Yanelle Silva","Kiara M Matías-Rojas, Melissa M. Figueroa Santos","",""
b646257c-deeb-4bc3-b33e-e399d92431da,8819b4a2-dfd3-43fd-b1bb-ae988c00e968,66.40.14.0W.18.49.31.0N,Balneario Puerto Nuevo,"18.825278, -66.670556",66,40,14.0,W,18,49,31.0,N,Puerto Rico,Vega Baja,Vega Baja,Atlantic,2022,05-July-22,1.0,Nassau Grouper 50-60 cm,Fish,0,0,0,0,"Melissa M. Figueroa Santos, Yanelle Silva","Kiara M Matías-Rojas, Melissa M. Figueroa Santos","",""
b646257c-deeb-4bc3-b33e-e399d92431da,8819b4a2-dfd3-43fd-b1bb-ae988c00e968,66.40.14.0W.18.49.31.0N,Balneario Puerto Nuevo,"18.825278, -66.670556",66,40,14.0,W,18,49,31.0,N,Puerto Rico,Vega Baja,Vega Baja,Atlantic,2022,05-July-22,1.0,Nassau Grouper > 60 cm,Fish,0,0,0,0,"Melissa M. Figueroa Santos, Yanelle Silva","Kiara M Matías-Rojas, Melissa M. Figueroa Santos","",""
b646257c-deeb-4bc3-b33e-e399d92431da,8819b4a2-dfd3-43fd-b1bb-ae988c00e968,66.40.14.0W.18.49.31.0N,Balneario Puerto Nuevo,"18.825278, -66.670556",66,40,14.0,W,18,49,31.0,N,Puerto Rico,Vega Baja,Vega Baja,Atlantic,2022,05-July-22,1.0,Nassau Grouper Total,Fish,0,0,0,0,"Melissa M. Figueroa Santos, Yanelle Silva","Kiara M Matías-Rojas, Melissa M. Figueroa Santos","",""
b646257c-deeb-4bc3-b33e-e399d92431da,8819b4a2-dfd3-43fd-b1bb-ae988c00e968,66.40.14.0W.18.49.31.0N,Balneario Puerto Nuevo,"18.825278, -66.670556",66,40,14.0,W,18,49,31.0,N,Puerto Rico,Vega Baja,Vega Baja,Atlantic,2022,05-July-22,1.0,Grouper 30-40 cm,Fish,0,0,0,0,"Melissa M. Figueroa Santos, Yanelle Silva","Kiara M Matías-Rojas, Melissa M. Figueroa Santos","",""
b646257c-deeb-4bc3-b33e-e399d92431da,8819b4a2-dfd3-43fd-b1bb-ae988c00e968,66.40.14.0W.18.49.31.0N,Balneario Puerto Nuevo,"18.825278, -66.670556",66,40,14.0,W,18,49,31.0,N,Puerto Rico,Vega Baja,Vega Baja,Atlantic,2022,05-July-22,1.0,Grouper 40-50 cm,Fish,0,0,0,0,"Melissa M. Figueroa Santos, Yanelle Silva","Kiara M Matías-Rojas, Melissa M. Figueroa Santos","",""
b646257c-deeb-4bc3-b33e-e399d92431da,8819b4a2-dfd3-43fd-b1bb-ae988c00e968,66.40.14.0W.18.49.31.0N,Balneario Puerto Nuevo,"18.825278, -66.670556",66,40,14.0,W,18,49,31.0,N,Puerto Rico,Vega Baja,Vega Baja,Atlantic,2022,05-July-22,1.0,Grouper 50-60 cm,Fish,0,0,0,0,"Melissa M. Figueroa Santos, Yanelle Silva","Kiara M Matías-Rojas, Melissa M. Figueroa Santos","",""
b646257c-deeb-4bc3-b33e-e399d92431da,8819b4a2-dfd3-43fd-b1bb-ae988c00e968,66.40.14.0W.18.49.31.0N,Balneario Puerto Nuevo,"18.825278, -66.670556",66,40,14.0,W,18,49,31.0,N,Puerto Rico,Vega Baja,Vega Baja,Atlantic,2022,05-July-22,1.0,Grouper > 60 cm,Fish,0,0,0,0,"Melissa M. Figueroa Santos, Yanelle Silva","Kiara M Matías-Rojas, Melissa M. Figueroa Santos","",""
b646257c-deeb-4bc3-b33e-e399d92431da,8819b4a2-dfd3-43fd-b1bb-ae988c00e968,66.40.14.0W.18.49.31.0N,Balneario Puerto Nuevo,"18.825278, -66.670556",66,40,14.0,W,18,49,31.0,N,Puerto Rico,Vega Baja,Vega Baja,Atlantic,2022,05-July-22,1.0,Grouper Total,Fish,0,0,0,0,"Melissa M. Figueroa Santos, Yanelle Silva","Kiara M Matías-Rojas, Melissa M. Figueroa Santos","",""
b646257c-deeb-4bc3-b33e-e399d92431da,8819b4a2-dfd3-43fd-b1bb-ae988c00e968,66.40.14.0W.18.49.31.0N,Balneario Puerto Nuevo,"18.825278, -66.670556",66,40,14.0,W,18,49,31.0,N,Puerto Rico,Vega Baja,Vega Baja,Atlantic,2022,05-July-22,1.0,Banded Coral Shrimp,Invertebrate,0,0,0,0,"Melissa M. Figueroa Santos, Yanelle Silva","Kiara M Matías-Rojas, Melissa M. Figueroa Santos","",""
b646257c-deeb-4bc3-b33e-e399d92431da,8819b4a2-dfd3-43fd-b1bb-ae988c00e968,66.40.14.0W.18.49.31.0N,Balneario Puerto Nuevo,"18.825278, -66.670556",66,40,14.0,W,18,49,31.0,N,Puerto Rico,Vega Baja,Vega Baja,Atlantic,2022,05-July-22,1.0,Diadema,Invertebrate,7,13,17,3,"Melissa M. Figueroa Santos, Yanelle Silva","Kiara M Matías-Rojas, Melissa M. Figueroa Santos","",""
b646257c-deeb-4bc3-b33e-e399d92431da,8819b4a2-dfd3-43fd-b1bb-ae988c00e968,66.40.14.0W.18.49.31.0N,Balneario Puerto Nuevo,"18.825278, -66.670556",66,40,14.0,W,18,49,31.0,N,Puerto Rico,Vega Baja,Vega Baja,Atlantic,2022,05-July-22,1.0,Pencil Urchin,Invertebrate,0,0,2,1,"Melissa M. Figueroa Santos, Yanelle Silva","Kiara M Matías-Rojas, Melissa M. Figueroa Santos","",""
b646257c-deeb-4bc3-b33e-e399d92431da,8819b4a2-dfd3-43fd-b1bb-ae988c00e968,66.40.14.0W.18.49.31.0N,Balneario Puerto Nuevo,"18.825278, -66.670556",66,40,14.0,W,18,49,31.0,N,Puerto Rico,Vega Baja,Vega Baja,Atlantic,2022,05-July-22,1.0,Tripneustes,Invertebrate,0,0,0,1,"Melissa M. Figueroa Santos, Yanelle Silva","Kiara M Matías-Rojas, Melissa M. Figueroa Santos","",""
b646257c-deeb-4bc3-b33e-e399d92431da,8819b4a2-dfd3-43fd-b1bb-ae988c00e968,66.40.14.0W.18.49.31.0N,Balneario Puerto Nuevo,"18.825278, -66.670556",66,40,14.0,W,18,49,31.0,N,Puerto Rico,Vega Baja,Vega Baja,Atlantic,2022,05-July-22,1.0,Triton,Invertebrate,0,0,0,0,"Melissa M. Figueroa Santos, Yanelle Silva","Kiara M Matías-Rojas, Melissa M. Figueroa Santos","",""
b646257c-deeb-4bc3-b33e-e399d92431da,8819b4a2-dfd3-43fd-b1bb-ae988c00e968,66.40.14.0W.18.49.31.0N,Balneario Puerto Nuevo,"18.825278, -66.670556",66,40,14.0,W,18,49,31.0,N,Puerto Rico,Vega Baja,Vega Baja,Atlantic,2022,05-July-22,1.0,Flamingo Tongue,Invertebrate,0,0,0,0,"Melissa M. Figueroa Santos, Yanelle Silva","Kiara M Matías-Rojas, Melissa M. Figueroa Santos","",""
b646257c-deeb-4bc3-b33e-e399d92431da,8819b4a2-dfd3-43fd-b1bb-ae988c00e968,66.40.14.0W.18.49.31.0N,Balneario Puerto Nuevo,"18.825278, -66.670556",66,40,14.0,W,18,49,31.0,N,Puerto Rico,Vega Baja,Vega Baja,Atlantic,2022,05-July-22,1.0,Gorgonian,Invertebrate,0,0,0,0,"Melissa M. Figueroa Santos, Yanelle Silva","Kiara M Matías-Rojas, Melissa M. Figueroa Santos","",""
b646257c-deeb-4bc3-b33e-e399d92431da,8819b4a2-dfd3-43fd-b1bb-ae988c00e968,66.40.14.0W.18.49.31.0N,Balneario Puerto Nuevo,"18.825278, -66.670556",66,40,14.0,W,18,49,31.0,N,Puerto Rico,Vega Baja,Vega Baja,Atlantic,2022,05-July-22,1.0,Lobster,Invertebrate,0,0,0,0,"Melissa M. Figueroa Santos, Yanelle Silva","Kiara M Matías-Rojas, Melissa M. Figueroa Santos","",""
b646257c-deeb-4bc3-b33e-e399d92431da,8819b4a2-dfd3-43fd-b1bb-ae988c00e968,66.40.14.0W.18.49.31.0N,Balneario Puerto Nuevo,"18.825278, -66.670556",66,40,14.0,W,18,49,31.0,N,Puerto Rico,Vega Baja,Vega Baja,Atlantic,2022,05-July-22,1.0,Coral Damage Anchor,Impact,0,0,0,0,"Melissa M. Figueroa Santos, Yanelle Silva","Kiara M Matías-Rojas, Melissa M. Figueroa Santos","",""
b646257c-deeb-4bc3-b33e-e399d92431da,8819b4a2-dfd3-43fd-b1bb-ae988c00e968,66.40.14.0W.18.49.31.0N,Balneario Puerto Nuevo,"18.825278, -66.670556",66,40,14.0,W,18,49,31.0,N,Puerto Rico,Vega Baja,Vega Baja,Atlantic,2022,05-July-22,1.0,Coral Damage Dynamite,Impact,0,0,0,0,"Melissa M. Figueroa Santos, Yanelle Silva","Kiara M Matías-Rojas, Melissa M. Figueroa Santos","",""
b646257c-deeb-4bc3-b33e-e399d92431da,8819b4a2-dfd3-43fd-b1bb-ae988c00e968,66.40.14.0W.18.49.31.0N,Balneario Puerto Nuevo,"18.825278, -66.670556",66,40,14.0,W,18,49,31.0,N,Puerto Rico,Vega Baja,Vega Baja,Atlantic,2022,05-July-22,1.0,Coral Damage Other,Impact,0,0,0,0,"Melissa M. Figueroa Santos, Yanelle Silva","Kiara M Matías-Rojas, Melissa M. Figueroa Santos","",""
b646257c-deeb-4bc3-b33e-e399d92431da,8819b4a2-dfd3-43fd-b1bb-ae988c00e968,66.40.14.0W.18.49.31.0N,Balneario Puerto Nuevo,"18.825278, -66.670556",66,40,14.0,W,18,49,31.0,N,Puerto Rico,Vega Baja,Vega Baja,Atlantic,2022,05-July-22,1.0,Trash Fish Nets,Impact,0,0,0,0,"Melissa M. Figueroa Santos, Yanelle Silva","Kiara M Matías-Rojas, Melissa M. Figueroa Santos","",""
b646257c-deeb-4bc3-b33e-e399d92431da,8819b4a2-dfd3-43fd-b1bb-ae988c00e968,66.40.14.0W.18.49.31.0N,Balneario Puerto Nuevo,"18.825278, -66.670556",66,40,14.0,W,18,49,31.0,N,Puerto Rico,Vega Baja,Vega Baja,Atlantic,2022,05-July-22,1.0,Trash General,Impact,1,1,1,1,"Melissa M. Figueroa Santos, Yanelle Silva","Kiara M Matías-Rojas, Melissa M. Figueroa Santos","",""
b646257c-deeb-4bc3-b33e-e399d92431da,8819b4a2-dfd3-43fd-b1bb-ae988c00e968,66.40.14.0W.18.49.31.0N,Balneario Puerto Nuevo,"18.825278, -66.670556",66,40,14.0,W,18,49,31.0,N,Puerto Rico,Vega Baja,Vega Baja,Atlantic,2022,05-July-22,1.0,Bleaching (% Of Population),Impact,10,0,5,5,"Melissa M. Figueroa Santos, Yanelle Silva","Kiara M Matías-Rojas, Melissa M. Figueroa Santos","",""
b646257c-deeb-4bc3-b33e-e399d92431da,8819b4a2-dfd3-43fd-b1bb-ae988c00e968,66.40.14.0W.18.49.31.0N,Balneario Puerto Nuevo,"18.825278, -66.670556",66,40,14.0,W,18,49,31.0,N,Puerto Rico,Vega Baja,Vega Baja,Atlantic,2022,05-July-22,1.0,Bleaching (% Of Colony),Impact,40,0,30,25,"Melissa M. Figueroa Santos, Yanelle Silva","Kiara M Matías-Rojas, Melissa M. Figueroa Santos","",""
b646257c-deeb-4bc3-b33e-e399d92431da,8819b4a2-dfd3-43fd-b1bb-ae988c00e968,66.40.14.0W.18.49.31.0N,Balneario Puerto Nuevo,"18.825278, -66.670556",66,40,14.0,W,18,49,31.0,N,Puerto Rico,Vega Baja,Vega Baja,Atlantic,2022,05-July-22,1.0,Black Band,Impact,0,0,0,0,"Melissa M. Figueroa Santos, Yanelle Silva","Kiara M Matías-Rojas, Melissa M. Figueroa Santos","",""
b646257c-deeb-4bc3-b33e-e399d92431da,8819b4a2-dfd3-43fd-b1bb-ae988c00e968,66.40.14.0W.18.49.31.0N,Balneario Puerto Nuevo,"18.825278, -66.670556",66,40,14.0,W,18,49,31.0,N,Puerto Rico,Vega Baja,Vega Baja,Atlantic,2022,05-July-22,1.0,White Band,Impact,0,0,0,0,"Melissa M. Figueroa Santos, Yanelle Silva","Kiara M Matías-Rojas, Melissa M. Figueroa Santos","",""
b646257c-deeb-4bc3-b33e-e399d92431da,8819b4a2-dfd3-43fd-b1bb-ae988c00e968,66.40.14.0W.18.49.31.0N,Balneario Puerto Nuevo,"18.825278, -66.670556",66,40,14.0,W,18,49,31.0,N,Puerto Rico,Vega Baja,Vega Baja,Atlantic,2022,05-July-22,1.0,White Plague,Impact,0,0,0,0,"Melissa M. Figueroa Santos, Yanelle Silva","Kiara M Matías-Rojas, Melissa M. Figueroa Santos","",""
b646257c-deeb-4bc3-b33e-e399d92431da,8819b4a2-dfd3-43fd-b1bb-ae988c00e968,66.40.14.0W.18.49.31.0N,Balneario Puerto Nuevo,"18.825278, -66.670556",66,40,14.0,W,18,49,31.0,N,Puerto Rico,Vega Baja,Vega Baja,Atlantic,2022,05-July-22,1.0,Aspergillosis,Impact,0,0,0,0,"Melissa M. Figueroa Santos, Yanelle Silva","Kiara M Matías-Rojas, Melissa M. Figueroa Santos","",""
b646257c-deeb-4bc3-b33e-e399d92431da,8819b4a2-dfd3-43fd-b1bb-ae988c00e968,66.40.14.0W.18.49.31.0N,Balneario Puerto Nuevo,"18.825278, -66.670556",66,40,14.0,W,18,49,31.0,N,Puerto Rico,Vega Baja,Vega Baja,Atlantic,2022,05-July-22,1.0,Sharks,Rare Animal,0,0,0,0,"Melissa M. Figueroa Santos, Yanelle Silva","Kiara M Matías-Rojas, Melissa M. Figueroa Santos","",""
b646257c-deeb-4bc3-b33e-e399d92431da,8819b4a2-dfd3-43fd-b1bb-ae988c00e968,66.40.14.0W.18.49.31.0N,Balneario Puerto Nuevo,"18.825278, -66.670556",66,40,14.0,W,18,49,31.0,N,Puerto Rico,Vega Baja,Vega Baja,Atlantic,2022,05-July-22,1.0,Turtles,Rare Animal,0,0,0,0,"Melissa M. Figueroa Santos, Yanelle Silva","Kiara M Matías-Rojas, Melissa M. Figueroa Santos","",""
b646257c-deeb-4bc3-b33e-e399d92431da,8819b4a2-dfd3-43fd-b1bb-ae988c00e968,66.40.14.0W.18.49.31.0N,Balneario Puerto Nuevo,"18.825278, -66.670556",66,40,14.0,W,18,49,31.0,N,Puerto Rico,Vega Baja,Vega Baja,Atlantic,2022,05-July-22,1.0,Mantas,Rare Animal,0,0,0,0,"Melissa M. Figueroa Santos, Yanelle Silva","Kiara M Matías-Rojas, Melissa M. Figueroa Santos","",""
b646257c-deeb-4bc3-b33e-e399d92431da,8819b4a2-dfd3-43fd-b1bb-ae988c00e968,66.40.14.0W.18.49.31.0N,Balneario Puerto Nuevo,"18.825278, -66.670556",66,40,14.0,W,18,49,31.0,N,Puerto Rico,Vega Baja,Vega Baja,Atlantic,2022,05-July-22,1.0,Lionfish,Rare Animal,0,0,0,0,"Melissa M. Figueroa Santos, Yanelle Silva","Kiara M Matías-Rojas, Melissa M. Figueroa Santos","",""
ec2df864-4e43-4319-844c-e913f0bb8aee,c1be13c5-4809-4349-a5ea-0dc7a0a5ec29,65.43.43.9W.18.23.22.9N,La Monserrate,"18.389694, -65.728861",65,43,43.9,W,18,23,22.9,N,Puerto Rico,"",Luquillo,Atlantic,2023,26-June-23,6.7,Butterflyfish,Fish,11,0,0,0,Joel Melendez-Diaz,"Hatuey M Connelly-Molina, Jose Falero-Cordero","",""
ec2df864-4e43-4319-844c-e913f0bb8aee,c1be13c5-4809-4349-a5ea-0dc7a0a5ec29,65.43.43.9W.18.23.22.9N,La Monserrate,"18.389694, -65.728861",65,43,43.9,W,18,23,22.9,N,Puerto Rico,"",Luquillo,Atlantic,2023,26-June-23,6.7,Haemulidae,Fish,80,0,0,0,Joel Melendez-Diaz,"Hatuey M Connelly-Molina, Jose Falero-Cordero","",""
ec2df864-4e43-4319-844c-e913f0bb8aee,c1be13c5-4809-4349-a5ea-0dc7a0a5ec29,65.43.43.9W.18.23.22.9N,La Monserrate,"18.389694, -65.728861",65,43,43.9,W,18,23,22.9,N,Puerto Rico,"",Luquillo,Atlantic,2023,26-June-23,6.7,Snapper,Fish,30,0,0,0,Joel Melendez-Diaz,"Hatuey M Connelly-Molina, Jose Falero-Cordero","",""
ec2df864-4e43-4319-844c-e913f0bb8aee,c1be13c5-4809-4349-a5ea-0dc7a0a5ec29,65.43.43.9W.18.23.22.9N,La Monserrate,"18.389694, -65.728861",65,43,43.9,W,18,23,22.9,N,Puerto Rico,"",Luquillo,Atlantic,2023,26-June-23,6.7,Parrotfish,Fish,10,0,0,0,Joel Melendez-Diaz,"Hatuey M Connelly-Molina, Jose Falero-Cordero","",""
ec2df864-4e43-4319-844c-e913f0bb8aee,c1be13c5-4809-4349-a5ea-0dc7a0a5ec29,65.43.43.9W.18.23.22.9N,La Monserrate,"18.389694, -65.728861",65,43,43.9,W,18,23,22.9,N,Puerto Rico,"",Luquillo,Atlantic,2023,26-June-23,6.7,Moray Eel,Fish,0,0,0,0,Joel Melendez-Diaz,"Hatuey M Connelly-Molina, Jose Falero-Cordero","",""
ec2df864-4e43-4319-844c-e913f0bb8aee,c1be13c5-4809-4349-a5ea-0dc7a0a5ec29,65.43.43.9W.18.23.22.9N,La Monserrate,"18.389694, -65.728861",65,43,43.9,W,18,23,22.9,N,Puerto Rico,"",Luquillo,Atlantic,2023,26-June-23,6.7,Nassau Grouper 30-40 cm,Fish,0,0,0,0,Joel Melendez-Diaz,"Hatuey M Connelly-Molina, Jose Falero-Cordero","",""
ec2df864-4e43-4319-844c-e913f0bb8aee,c1be13c5-4809-4349-a5ea-0dc7a0a5ec29,65.43.43.9W.18.23.22.9N,La Monserrate,"18.389694, -65.728861",65,43,43.9,W,18,23,22.9,N,Puerto Rico,"",Luquillo,Atlantic,2023,26-June-23,6.7,Nassau Grouper 40-50 cm,Fish,0,0,0,0,Joel Melendez-Diaz,"Hatuey M Connelly-Molina, Jose Falero-Cordero","",""
ec2df864-4e43-4319-844c-e913f0bb8aee,c1be13c5-4809-4349-a5ea-0dc7a0a5ec29,65.43.43.9W.18.23.22.9N,La Monserrate,"18.389694, -65.728861",65,43,43.9,W,18,23,22.9,N,Puerto Rico,"",Luquillo,Atlantic,2023,26-June-23,6.7,Nassau Grouper 50-60 cm,Fish,0,0,0,0,Joel Melendez-Diaz,"Hatuey M Connelly-Molina, Jose Falero-Cordero","",""
ec2df864-4e43-4319-844c-e913f0bb8aee,c1be13c5-4809-4349-a5ea-0dc7a0a5ec29,65.43.43.9W.18.23.22.9N,La Monserrate,"18.389694, -65.728861",65,43,43.9,W,18,23,22.9,N,Puerto Rico,"",Luquillo,Atlantic,2023,26-June-23,6.7,Nassau Grouper > 60 cm,Fish,0,0,0,0,Joel Melendez-Diaz,"Hatuey M Connelly-Molina, Jose Falero-Cordero","",""
ec2df864-4e43-4319-844c-e913f0bb8aee,c1be13c5-4809-4349-a5ea-0dc7a0a5ec29,65.43.43.9W.18.23.22.9N,La Monserrate,"18.389694, -65.728861",65,43,43.9,W,18,23,22.9,N,Puerto Rico,"",Luquillo,Atlantic,2023,26-June-23,6.7,Nassau Grouper Total,Fish,0,0,0,0,Joel Melendez-Diaz,"Hatuey M Connelly-Molina, Jose Falero-Cordero","",""
ec2df864-4e43-4319-844c-e913f0bb8aee,c1be13c5-4809-4349-a5ea-0dc7a0a5ec29,65.43.43.9W.18.23.22.9N,La Monserrate,"18.389694, -65.728861",65,43,43.9,W,18,23,22.9,N,Puerto Rico,"",Luquillo,Atlantic,2023,26-June-23,6.7,Grouper 30-40 cm,Fish,10,0,0,0,Joel Melendez-Diaz,"Hatuey M Connelly-Molina, Jose Falero-Cordero","",""
ec2df864-4e43-4319-844c-e913f0bb8aee,c1be13c5-4809-4349-a5ea-0dc7a0a5ec29,65.43.43.9W.18.23.22.9N,La Monserrate,"18.389694, -65.728861",65,43,43.9,W,18,23,22.9,N,Puerto Rico,"",Luquillo,Atlantic,2023,26-June-23,6.7,Grouper 40-50 cm,Fish,0,0,0,0,Joel Melendez-Diaz,"Hatuey M Connelly-Molina, Jose Falero-Cordero","",""
ec2df864-4e43-4319-844c-e913f0bb8aee,c1be13c5-4809-4349-a5ea-0dc7a0a5ec29,65.43.43.9W.18.23.22.9N,La Monserrate,"18.389694, -65.728861",65,43,43.9,W,18,23,22.9,N,Puerto Rico,"",Luquillo,Atlantic,2023,26-June-23,6.7,Grouper 50-60 cm,Fish,0,0,0,0,Joel Melendez-Diaz,"Hatuey M Connelly-Molina, Jose Falero-Cordero","",""
ec2df864-4e43-4319-844c-e913f0bb8aee,c1be13c5-4809-4349-a5ea-0dc7a0a5ec29,65.43.43.9W.18.23.22.9N,La Monserrate,"18.389694, -65.728861",65,43,43.9,W,18,23,22.9,N,Puerto Rico,"",Luquillo,Atlantic,2023,26-June-23,6.7,Grouper > 60 cm,Fish,0,0,0,0,Joel Melendez-Diaz,"Hatuey M Connelly-Molina, Jose Falero-Cordero","",""
ec2df864-4e43-4319-844c-e913f0bb8aee,c1be13c5-4809-4349-a5ea-0dc7a0a5ec29,65.43.43.9W.18.23.22.9N,La Monserrate,"18.389694, -65.728861",65,43,43.9,W,18,23,22.9,N,Puerto Rico,"",Luquillo,Atlantic,2023,26-June-23,6.7,Grouper Total,Fish,10,0,0,0,Joel Melendez-Diaz,"Hatuey M Connelly-Molina, Jose Falero-Cordero","",""
ec2df864-4e43-4319-844c-e913f0bb8aee,c1be13c5-4809-4349-a5ea-0dc7a0a5ec29,65.43.43.9W.18.23.22.9N,La Monserrate,"18.389694, -65.728861",65,43,43.9,W,18,23,22.9,N,Puerto Rico,"",Luquillo,Atlantic,2023,26-June-23,6.7,Banded Coral Shrimp,Invertebrate,3,0,0,1,Joel Melendez-Diaz,"Hatuey M Connelly-Molina, Jose Falero-Cordero","",""
ec2df864-4e43-4319-844c-e913f0bb8aee,c1be13c5-4809-4349-a5ea-0dc7a0a5ec29,65.43.43.9W.18.23.22.9N,La Monserrate,"18.389694, -65.728861",65,43,43.9,W,18,23,22.9,N,Puerto Rico,"",Luquillo,Atlantic,2023,26-June-23,6.7,Diadema,Invertebrate,0,0,0,0,Joel Melendez-Diaz,"Hatuey M Connelly-Molina, Jose Falero-Cordero","",""
ec2df864-4e43-4319-844c-e913f0bb8aee,c1be13c5-4809-4349-a5ea-0dc7a0a5ec29,65.43.43.9W.18.23.22.9N,La Monserrate,"18.389694, -65.728861",65,43,43.9,W,18,23,22.9,N,Puerto Rico,"",Luquillo,Atlantic,2023,26-June-23,6.7,Pencil Urchin,Invertebrate,0,0,0,0,Joel Melendez-Diaz,"Hatuey M Connelly-Molina, Jose Falero-Cordero","",""
ec2df864-4e43-4319-844c-e913f0bb8aee,c1be13c5-4809-4349-a5ea-0dc7a0a5ec29,65.43.43.9W.18.23.22.9N,La Monserrate,"18.389694, -65.728861",65,43,43.9,W,18,23,22.9,N,Puerto Rico,"",Luquillo,Atlantic,2023,26-June-23,6.7,Tripneustes,Invertebrate,1,0,0,0,Joel Melendez-Diaz,"Hatuey M Connelly-Molina, Jose Falero-Cordero","",""
ec2df864-4e43-4319-844c-e913f0bb8aee,c1be13c5-4809-4349-a5ea-0dc7a0a5ec29,65.43.43.9W.18.23.22.9N,La Monserrate,"18.389694, -65.728861",65,43,43.9,W,18,23,22.9,N,Puerto Rico,"",Luquillo,Atlantic,2023,26-June-23,6.7,Triton,Invertebrate,0,0,0,0,Joel Melendez-Diaz,"Hatuey M Connelly-Molina, Jose Falero-Cordero","",""
ec2df864-4e43-4319-844c-e913f0bb8aee,c1be13c5-4809-4349-a5ea-0dc7a0a5ec29,65.43.43.9W.18.23.22.9N,La Monserrate,"18.389694, -65.728861",65,43,43.9,W,18,23,22.9,N,Puerto Rico,"",Luquillo,Atlantic,2023,26-June-23,6.7,Flamingo Tongue,Invertebrate,0,0,0,0,Joel Melendez-Diaz,"Hatuey M Connelly-Molina, Jose Falero-Cordero","",""
ec2df864-4e43-4319-844c-e913f0bb8aee,c1be13c5-4809-4349-a5ea-0dc7a0a5ec29,65.43.43.9W.18.23.22.9N,La Monserrate,"18.389694, -65.728861",65,43,43.9,W,18,23,22.9,N,Puerto Rico,"",Luquillo,Atlantic,2023,26-June-23,6.7,Gorgonian,Invertebrate,11,0,0,0,Joel Melendez-Diaz,"Hatuey M Connelly-Molina, Jose Falero-Cordero","",""
ec2df864-4e43-4319-844c-e913f0bb8aee,c1be13c5-4809-4349-a5ea-0dc7a0a5ec29,65.43.43.9W.18.23.22.9N,La Monserrate,"18.389694, -65.728861",65,43,43.9,W,18,23,22.9,N,Puerto Rico,"",Luquillo,Atlantic,2023,26-June-23,6.7,Lobster,Invertebrate,8,0,0,1,Joel Melendez-Diaz,"Hatuey M Connelly-Molina, Jose Falero-Cordero","",""
ec2df864-4e43-4319-844c-e913f0bb8aee,c1be13c5-4809-4349-a5ea-0dc7a0a5ec29,65.43.43.9W.18.23.22.9N,La Monserrate,"18.389694, -65.728861",65,43,43.9,W,18,23,22.9,N,Puerto Rico,"",Luquillo,Atlantic,2023,26-June-23,6.7,Coral Damage Anchor,Impact,3,2,0,0,Joel Melendez-Diaz,"Hatuey M Connelly-Molina, Jose Falero-Cordero","",""
ec2df864-4e43-4319-844c-e913f0bb8aee,c1be13c5-4809-4349-a5ea-0dc7a0a5ec29,65.43.43.9W.18.23.22.9N,La Monserrate,"18.389694, -65.728861",65,43,43.9,W,18,23,22.9,N,Puerto Rico,"",Luquillo,Atlantic,2023,26-June-23,6.7,Coral Damage Dynamite,Impact,0,0,0,0,Joel Melendez-Diaz,"Hatuey M Connelly-Molina, Jose Falero-Cordero","",""
ec2df864-4e43-4319-844c-e913f0bb8aee,c1be13c5-4809-4349-a5ea-0dc7a0a5ec29,65.43.43.9W.18.23.22.9N,La Monserrate,"18.389694, -65.728861",65,43,43.9,W,18,23,22.9,N,Puerto Rico,"",Luquillo,Atlantic,2023,26-June-23,6.7,Coral Damage Other,Impact,2,2,0,0,Joel Melendez-Diaz,"Hatuey M Connelly-Molina, Jose Falero-Cordero","",""
ec2df864-4e43-4319-844c-e913f0bb8aee,c1be13c5-4809-4349-a5ea-0dc7a0a5ec29,65.43.43.9W.18.23.22.9N,La Monserrate,"18.389694, -65.728861",65,43,43.9,W,18,23,22.9,N,Puerto Rico,"",Luquillo,Atlantic,2023,26-June-23,6.7,Trash Fish Nets,Impact,3,2,0,0,Joel Melendez-Diaz,"Hatuey M Connelly-Molina, Jose Falero-Cordero","",""
ec2df864-4e43-4319-844c-e913f0bb8aee,c1be13c5-4809-4349-a5ea-0dc7a0a5ec29,65.43.43.9W.18.23.22.9N,La Monserrate,"18.389694, -65.728861",65,43,43.9,W,18,23,22.9,N,Puerto Rico,"",Luquillo,Atlantic,2023,26-June-23,6.7,Trash General,Impact,3,2,1,0,Joel Melendez-Diaz,"Hatuey M Connelly-Molina, Jose Falero-Cordero","",""
